calibdensity_B41	depth_calibdensity_B41
0.5786586	24.09944
0.5788397	24.09958
0.5828222	24.09973
0.5799258	24.09987
0.5807856	24.10001
0.5796316	24.10016
0.5791338	24.1003
0.5804237	24.10044
0.5840216	24.10059
0.5840896	24.10073
0.581623	24.10087
0.5794054	24.10102
0.5819625	24.10116
0.5798354	24.1013
0.5797676	24.10145
0.5804238	24.10159
0.579496	24.10173
0.5794507	24.10188
0.5746535	24.10202
0.5759433	24.10216
0.5764864	24.10231
0.5761244	24.10245
0.5782741	24.10259
0.579677	24.10274
0.5842481	24.10288
0.5799034	24.10302
0.5795414	24.10317
0.5798129	24.10331
0.5836824	24.10345
0.5808085	24.1036
0.5806275	24.10374
0.5797451	24.10388
0.5837955	24.10403
0.5846782	24.10417
0.5814874	24.10431
0.5796092	24.10446
0.5811255	24.1046
0.5812612	24.10474
0.5815328	24.10489
0.5797225	24.10503
0.5801978	24.10517
0.5781612	24.10532
0.5815101	24.10546
0.5836146	24.1056
0.5849724	24.10575
0.5835694	24.10589
0.5806504	24.10603
0.579519	24.10618
0.582325	24.10632
0.5810351	24.10646
0.5790437	24.10661
0.5806051	24.10675
0.5817592	24.10689
0.5800394	24.10703
0.5827776	24.10718
0.5808088	24.10732
0.5814877	24.10747
0.5811709	24.10761
0.5832075	24.10775
0.5819177	24.10789
0.5854704	24.10804
0.5871902	24.10818
0.5848368	24.10832
0.5838638	24.10847
0.5837958	24.10861
0.5818499	24.10876
0.5833207	24.1089
0.5796775	24.10904
0.5851309	24.10918
0.5832077	24.10933
0.5812389	24.10947
0.5800849	24.10962
0.583434	24.10976
0.583366	24.1099
0.5814652	24.11004
0.5821894	24.11019
0.58185	24.11033
0.5817368	24.11047
0.5836828	24.11062
0.5895889	24.11076
0.5925985	24.1109
0.5906073	24.11105
0.5806732	24.11119
0.5822121	24.11133
0.5837734	24.11148
0.5770754	24.11162
0.5778901	24.11176
0.5807865	24.11191
0.5831172	24.11205
0.5869189	24.11219
0.5758536	24.11234
0.5763966	24.11248
0.5825969	24.11262
0.5835699	24.11277
0.5791573	24.11291
0.5847239	24.11305
0.5834795	24.1132
0.5828457	24.11334
0.5797231	24.11348
0.5794063	24.11363
0.5788633	24.11377
0.5799721	24.11391
0.5812392	24.11406
0.5852445	24.1142
0.5829816	24.11434
0.5787049	24.11449
0.5787954	24.11463
0.5768719	24.11477
0.5788859	24.11492
0.5761932	24.11506
0.5820313	24.1152
0.5800853	24.11535
0.5834118	24.11549
0.5864666	24.11563
0.5836833	24.11578
0.5844979	24.11592
0.5861272	24.11606
0.5830723	24.11621
0.5845885	24.11635
0.5831175	24.11649
0.5820994	24.11664
0.5795875	24.11678
0.5803796	24.11692
0.5814657	24.11707
0.5824388	24.11721
0.5818956	24.11735
0.5814884	24.11749
0.5842944	24.11764
0.5866705	24.11778
0.5812848	24.11793
0.5812622	24.11807
0.5801535	24.11821
0.5842718	24.11835
0.5788184	24.1185
0.5794519	24.11864
0.5786146	24.11879
0.5822126	24.11893
0.5799498	24.11907
0.5784789	24.11922
0.5797009	24.11936
0.5811039	24.1195
0.5797689	24.11964
0.5810586	24.11979
0.5819185	24.11993
0.5841588	24.12008
0.5824617	24.12022
0.5774607	24.12036
0.5751074	24.1205
0.5780038	24.12065
0.5777323	24.12079
0.5766461	24.12093
0.5768498	24.12108
0.577687	24.12122
0.5721657	24.12136
0.5729804	24.12151
0.5732293	24.12165
0.577936	24.12179
0.576171	24.12194
0.5736366	24.12208
0.5743608	24.12222
0.5743154	24.12237
0.5741345	24.12251
0.5792032	24.12265
0.5803121	24.1228
0.5781397	24.12294
0.5808099	24.12308
0.5787734	24.12323
0.5782077	24.12337
0.5776194	24.12351
0.5701519	24.12366
0.5752434	24.1238
0.5751755	24.12394
0.5780493	24.12409
0.5763521	24.12423
0.5772347	24.12437
0.5765333	24.12452
0.5777553	24.12466
0.5779588	24.1248
0.5746325	24.12495
0.5765785	24.12509
0.5779136	24.12523
0.5744515	24.12538
0.5770764	24.12552
0.5772574	24.12566
0.5792488	24.12581
0.575696	24.12595
0.5769407	24.12609
0.5743383	24.12624
0.5762392	24.12638
0.5795882	24.12652
0.5768276	24.12667
0.5775064	24.12681
0.5789547	24.12695
0.5790905	24.1271
0.5797694	24.12724
0.579362	24.12738
0.5771897	24.12753
0.5770539	24.12767
0.5755605	24.12781
0.5785248	24.12795
0.578208	24.1281
0.5793621	24.12824
0.5775744	24.12839
0.5822812	24.12853
0.581625	24.12867
0.5780497	24.12881
0.576081	24.12896
0.5797696	24.1291
0.579498	24.12925
0.578638	24.12939
0.5797922	24.12953
0.578095	24.12967
0.5817608	24.12982
0.5784118	24.12996
0.5784118	24.1301
0.5801995	24.13025
0.5795885	24.13039
0.5801995	24.13054
0.5761037	24.13068
0.578706	24.13082
0.5786834	24.13096
0.5765789	24.13111
0.5770314	24.13125
0.575357	24.13139
0.5755154	24.13154
0.5736147	24.13168
0.5733204	24.13182
0.5758097	24.13197
0.575855	24.13211
0.5777558	24.13225
0.5713292	24.1324
0.5739768	24.13254
0.5783441	24.13268
0.5795887	24.13283
0.5762396	24.13297
0.579204	24.13311
0.5825756	24.13326
0.5795661	24.1334
0.5781632	24.13354
0.5789778	24.13369
0.5799282	24.13383
0.5787967	24.13397
0.5758098	24.13412
0.5775295	24.13426
0.5799962	24.1344
0.5775976	24.13455
0.5771449	24.13469
0.5760587	24.13483
0.5801547	24.13498
0.5779595	24.13512
0.5738412	24.13526
0.5740222	24.13541
0.5760136	24.13555
0.5720309	24.13569
0.5751085	24.13584
0.5780954	24.13598
0.5785254	24.13612
0.5770093	24.13627
0.5786158	24.13641
0.5787064	24.13655
0.5842053	24.1367
0.5801094	24.13684
0.5874411	24.13698
0.5838658	24.13713
0.5886405	24.13727
0.5886631	24.13741
0.5863776	24.13756
0.5861288	24.1377
0.5872828	24.13784
0.5877354	24.13799
0.5867624	24.13813
0.5858346	24.13827
0.5858346	24.13841
0.5849521	24.13856
0.583255	24.1387
0.5825309	24.13885
0.5871698	24.13899
0.585088	24.13913
0.5899983	24.13927
0.5873735	24.13942
0.5850428	24.13956
0.5864231	24.13971
0.5816258	24.13985
0.5849748	24.13999
0.5849296	24.14013
0.58545	24.14028
0.5852464	24.14042
0.5875319	24.14056
0.5883466	24.14071
0.5836398	24.14085
0.5837304	24.141
0.5846128	24.14114
0.583934	24.14128
0.5828931	24.14142
0.5815127	24.14157
0.5823048	24.14171
0.5816485	24.14185
0.5787068	24.142
0.5834137	24.14214
0.5816938	24.14228
0.5862422	24.14243
0.5829611	24.14257
0.582169	24.14271
0.5786617	24.14286
0.5805851	24.143
0.5818748	24.14314
0.5840021	24.14329
0.5841831	24.14343
0.5852693	24.14357
0.5814224	24.14372
0.5823954	24.14386
0.5849525	24.144
0.5871701	24.14415
0.5829612	24.14429
0.5864234	24.14443
0.5832554	24.14458
0.5862651	24.14472
0.5830065	24.14486
0.582373	24.14501
0.5815809	24.14515
0.5825087	24.14529
0.5833234	24.14544
0.5800422	24.14558
0.5809474	24.14572
0.5858578	24.14587
0.5802007	24.14601
0.5820563	24.14615
0.5872157	24.1463
0.5927597	24.14644
0.5934837	24.14658
0.5910625	24.14673
0.588596	24.14687
0.5821467	24.14701
0.5772138	24.14716
0.5722581	24.1473
0.5755845	24.14744
0.5792277	24.14758
0.5800651	24.14773
0.5761049	24.14787
0.5721222	24.14802
0.574272	24.14816
0.5738873	24.1483
0.5932349	24.14845
0.6050472	24.14859
0.6089621	24.14873
0.6090977	24.14887
0.6003177	24.14902
0.5941854	24.14916
0.5922846	24.14931
0.5901349	24.14945
0.5886413	24.14959
0.5839346	24.14973
0.5802009	24.14988
0.5772366	24.15002
0.5734349	24.15017
0.5778702	24.15031
0.5834595	24.15045
0.5887999	24.15059
0.5943439	24.15074
0.5965388	24.15088
0.5950681	24.15102
0.5890941	24.15117
0.5865823	24.15131
0.5908365	24.15145
0.587397	24.1516
0.5900671	24.15174
0.588189	24.15188
0.5904971	24.15203
0.588438	24.15217
0.5871481	24.15231
0.5897278	24.15246
0.591787	24.1526
0.5929863	24.15274
0.5919001	24.15289
0.5904972	24.15303
0.5895694	24.15317
0.5935068	24.15332
0.5919681	24.15346
0.5909046	24.1536
0.5902483	24.15375
0.5911536	24.15389
0.5927376	24.15403
0.5927376	24.15418
0.5963129	24.15432
0.5934165	24.15446
0.5929186	24.15461
0.5928734	24.15475
0.5947742	24.15489
0.5949326	24.15504
0.5931222	24.15518
0.5930092	24.15532
0.5936654	24.15547
0.5955435	24.15561
0.5920588	24.15575
0.5913799	24.1559
0.5874878	24.15604
0.5957248	24.15618
0.5961546	24.15633
0.5955436	24.15647
0.5994358	24.15661
0.5990059	24.15676
0.5967656	24.1569
0.5942087	24.15704
0.5897282	24.15719
0.5949327	24.15733
0.5897508	24.15747
0.5919684	24.15762
0.5887099	24.15776
0.5943218	24.1579
0.594435	24.15804
0.5899771	24.15819
0.5900676	24.15833
0.5887325	24.15848
0.5942088	24.15862
0.5929189	24.15876
0.5882347	24.15891
0.5911312	24.15905
0.5875559	24.15919
0.5850668	24.15934
0.5898867	24.15948
0.5943446	24.15962
0.5930548	24.15977
0.5933263	24.15991
0.5931	24.16005
0.5915613	24.16019
0.5906787	24.16034
0.5875334	24.16048
0.5889363	24.16063
0.5882123	24.16077
0.5928285	24.16091
0.5872619	24.16105
0.5909956	24.1612
0.5908599	24.16134
0.5884387	24.16148
0.5918556	24.16163
0.5927834	24.16177
0.5959966	24.16191
0.5962003	24.16206
0.5909731	24.1622
0.5949105	24.16234
0.5971507	24.16249
0.5966077	24.16263
0.596585	24.16277
0.5966529	24.16292
0.5967886	24.16306
0.5952953	24.1632
0.5925345	24.16335
0.5953858	24.16349
0.5988706	24.16363
0.5939376	24.16378
0.5918332	24.16392
0.5940734	24.16406
0.5958611	24.16421
0.5970377	24.16435
0.5935076	24.16449
0.5931004	24.16464
0.5982371	24.16478
0.593123	24.16492
0.5933493	24.16507
0.595929	24.16521
0.5988481	24.16535
0.5974904	24.1655
0.5970832	24.16564
0.5959744	24.16578
0.5974225	24.16593
0.5959744	24.16607
0.594345	24.16621
0.5934852	24.16636
0.5982826	24.1665
0.5949335	24.16664
0.5968343	24.16679
0.6006585	24.16693
0.6016995	24.16707
0.6007717	24.16722
0.5998892	24.16736
0.5963365	24.1675
0.5964044	24.16765
0.5893441	24.16779
0.5917203	24.16793
0.5913129	24.16808
0.5964497	24.16822
0.5990068	24.16836
0.5965629	24.1685
0.594662	24.16865
0.5938927	24.16879
0.59387	24.16894
0.5793876	24.16908
0.5801797	24.16922
0.5755861	24.16936
0.576197	24.16951
0.579184	24.16965
0.5757897	24.1698
0.5812432	24.16994
0.5818768	24.17008
0.5847507	24.17023
0.582352	24.17037
0.5803155	24.17051
0.5814695	24.17065
0.5850902	24.1708
0.5841624	24.17094
0.590408	24.17109
0.5857239	24.17123
0.5908607	24.17137
0.5868326	24.17151
0.5903628	24.17166
0.5909059	24.1718
0.5850224	24.17194
0.5841852	24.17209
0.5787317	24.17223
0.5792068	24.17237
0.5859956	24.17252
0.5847282	24.17266
0.5856109	24.1728
0.5854977	24.17295
0.5837327	24.17309
0.5795012	24.17323
0.5787317	24.17338
0.5808135	24.17352
0.5824655	24.17366
0.5797274	24.17381
0.5810399	24.17395
0.5776456	24.17409
0.5753375	24.17424
0.5747491	24.17438
0.5798632	24.17452
0.5796369	24.17467
0.5821261	24.17481
0.5876928	24.17495
0.5890958	24.1751
0.5883265	24.17524
0.5802932	24.17538
0.5839365	24.17553
0.5873761	24.17567
0.5852038	24.17581
0.5831898	24.17596
0.5857242	24.1761
0.5894353	24.17624
0.590001	24.17639
0.5906574	24.17653
0.5883718	24.17667
0.5934407	24.17682
0.588236	24.17696
0.5838234	24.1771
0.582692	24.17725
0.5822394	24.17739
0.578913	24.17753
0.5750887	24.17768
0.5815833	24.17782
0.5859733	24.17796
0.5831899	24.17811
0.5868558	24.17825
0.5856339	24.17839
0.5869464	24.17854
0.5833257	24.17868
0.58319	24.17882
0.5835972	24.17896
0.5846835	24.17911
0.5835973	24.17925
0.5822849	24.1794
0.5819454	24.17954
0.5860639	24.17968
0.5802936	24.17982
0.57837	24.17997
0.5802257	24.18011
0.5883495	24.18026
0.5897977	24.1804
0.5887341	24.18054
0.5851135	24.18069
0.586856	24.18083
0.5818776	24.18097
0.5759942	24.18111
0.5773293	24.18126
0.5782344	24.1814
0.581312	24.18155
0.5877159	24.18169
0.5860415	24.18183
0.5909067	24.18197
0.5882364	24.18212
0.5827829	24.18226
0.5840275	24.1824
0.5820815	24.18255
0.577171	24.18269
0.5784835	24.18283
0.5754286	24.18298
0.5799543	24.18312
0.5772163	24.18326
0.5824435	24.18341
0.58577	24.18355
0.5869468	24.18369
0.5853401	24.18384
0.5819684	24.18398
0.5830998	24.18412
0.5806785	24.18427
0.5808597	24.18441
0.5794792	24.18455
0.5818327	24.1847
0.5841634	24.18484
0.5812442	24.18498
0.5853854	24.18513
0.5859964	24.18527
0.5870599	24.18541
0.583711	24.18556
0.5865621	24.1857
0.5873542	24.18584
0.5864716	24.18599
0.5886214	24.18613
0.5807918	24.18627
0.5799546	24.18642
0.5808824	24.18656
0.584141	24.1867
0.5869696	24.18685
0.5849782	24.18699
0.5872412	24.18713
0.5856797	24.18728
0.5842315	24.18742
0.5892552	24.18756
0.5927627	24.18771
0.5877616	24.18785
0.5848878	24.18799
0.5827833	24.18814
0.5834622	24.18828
0.5819234	24.18842
0.5872638	24.18857
0.5864945	24.18871
0.5900245	24.18885
0.5837564	24.189
0.5857025	24.18914
0.5819008	24.18928
0.5789592	24.18942
0.575067	24.18957
0.5801812	24.18971
0.5819235	24.18986
0.5821724	24.19
0.582874	24.19014
0.5826929	24.19028
0.5824893	24.19043
0.5871961	24.19057
0.587264	24.19072
0.5849332	24.19086
0.5846392	24.191
0.588305	24.19114
0.5835076	24.19129
0.5815163	24.19143
0.5792308	24.19157
0.5845939	24.19172
0.5867663	24.19186
0.5885539	24.19201
0.5850465	24.19215
0.5907037	24.19229
0.5881693	24.19243
0.5864043	24.19258
0.5863363	24.19272
0.5883729	24.19286
0.5870152	24.19301
0.5894592	24.19315
0.5865175	24.19329
0.5885088	24.19344
0.5810639	24.19358
0.5828063	24.19372
0.5850466	24.19387
0.5839831	24.19401
0.5859065	24.19415
0.5900477	24.1943
0.5845488	24.19444
0.5851598	24.19458
0.5843452	24.19473
0.5829195	24.19487
0.5822407	24.19501
0.5846621	24.19516
0.5850468	24.1953
0.5866535	24.19544
0.5882374	24.19559
0.5871512	24.19573
0.585703	24.19587
0.5869023	24.19602
0.5865176	24.19616
0.5919033	24.1963
0.5876265	24.19645
0.5859293	24.19659
0.5901383	24.19673
0.5883507	24.19688
0.5864725	24.19702
0.5840965	24.19716
0.5888486	24.19731
0.5886448	24.19745
0.5878076	24.19759
0.5932838	24.19774
0.591926	24.19788
0.5924013	24.19802
0.5903195	24.19817
0.5881923	24.19831
0.5869479	24.19845
0.5844812	24.1986
0.5886901	24.19874
0.5849338	24.19888
0.5920166	24.19903
0.5925372	24.19917
0.5884414	24.19931
0.5861332	24.19946
0.5901158	24.1996
0.5940759	24.19974
0.5898443	24.19989
0.5898443	24.20003
0.59084	24.20017
0.589618	24.20032
0.5889845	24.20046
0.591157	24.2006
0.589935	24.20074
0.5944833	24.20089
0.5941666	24.20103
0.5875363	24.20118
0.5874684	24.20132
0.588713	24.20146
0.5863596	24.2016
0.5857487	24.20175
0.5879211	24.20189
0.5957281	24.20203
0.5904103	24.20218
0.5899803	24.20232
0.5908176	24.20247
0.5894599	24.20261
0.5907271	24.20275
0.5862919	24.20289
0.5883737	24.20304
0.5883059	24.20318
0.5885774	24.20332
0.5888037	24.20347
0.5896862	24.20361
0.5924696	24.20375
0.5893241	24.2039
0.5926053	24.20404
0.592085	24.20418
0.5969275	24.20433
0.5921754	24.20447
0.594099	24.20461
0.5902972	24.20476
0.595321	24.2049
0.5953211	24.20504
0.5929676	24.20519
0.5934654	24.20533
0.591112	24.20547
0.5917909	24.20562
0.5888718	24.20576
0.5934427	24.2059
0.5873103	24.20605
0.589958	24.20619
0.5927414	24.20633
0.5914967	24.20648
0.5964525	24.20662
0.5955473	24.20676
0.5910216	24.20691
0.5924246	24.20705
0.5954795	24.20719
0.5962262	24.20734
0.5993038	24.20748
0.5978556	24.20762
0.5951174	24.20777
0.5902522	24.20791
0.5844592	24.20805
0.5842104	24.2082
0.5901845	24.20834
0.5843689	24.20848
0.5855907	24.20863
0.590999	24.20877
0.5931488	24.20891
0.5901618	24.20905
0.589234	24.2092
0.589664	24.20934
0.5953666	24.20949
0.5934883	24.20963
0.5922664	24.20977
0.5912933	24.20992
0.5910671	24.21006
0.5876502	24.2102
0.5873107	24.21035
0.5876049	24.21049
0.5928095	24.21063
0.5950499	24.21078
0.6019516	24.21092
0.6100755	24.21106
0.6190366	24.2112
0.6228155	24.21135
0.6442225	24.21149
0.6478884	24.21164
0.6480694	24.21178
0.6366192	24.21192
0.6124515	24.21206
0.6013633	24.21221
0.5975165	24.21235
0.5859531	24.21249
0.5790967	24.21264
0.5777615	24.21278
0.5831019	24.21292
0.5843012	24.21307
0.5868583	24.21321
0.5898454	24.21335
0.591271	24.2135
0.5893475	24.21364
0.5905922	24.21378
0.5929229	24.21393
0.5915878	24.21407
0.5925834	24.21421
0.5873337	24.21436
0.5909542	24.2145
0.5905469	24.21464
0.5927647	24.21479
0.5934209	24.21493
0.5960459	24.21507
0.5986933	24.21522
0.5930362	24.21536
0.5924932	24.2155
0.5887141	24.21565
0.5909543	24.21579
0.5907055	24.21593
0.589144	24.21608
0.5932173	24.21622
0.5961137	24.21636
0.5933304	24.21651
0.5991914	24.21665
0.5967248	24.21679
0.59677	24.21694
0.6008207	24.21708
0.598784	24.21722
0.5975395	24.21737
0.5957518	24.21751
0.5951634	24.21765
0.5957971	24.2178
0.5988972	24.21794
0.5978111	24.21808
0.5949372	24.21823
0.5990105	24.21837
0.5993498	24.21851
0.5956388	24.21866
0.5965213	24.2188
0.5971323	24.21894
0.5986484	24.21909
0.5921086	24.21923
0.5908868	24.21937
0.590321	24.21951
0.5938284	24.21966
0.594779	24.2198
0.5957294	24.21995
0.5929686	24.22009
0.5911584	24.22023
0.5971777	24.22038
0.5934892	24.22052
0.5955032	24.22066
0.5920635	24.22081
0.5942811	24.22095
0.5923125	24.22109
0.5856144	24.22124
0.5885788	24.22138
0.5850713	24.22152
0.584415	24.22166
0.5856144	24.22181
0.5840529	24.22195
0.5901855	24.2221
0.5878094	24.22224
0.5861575	24.22238
0.5852977	24.22252
0.585637	24.22267
0.5821521	24.22281
0.5841436	24.22295
0.5887599	24.2231
0.5901856	24.22324
0.5911812	24.22338
0.5874926	24.22353
0.5875154	24.22367
0.5927879	24.22381
0.5914075	24.22396
0.5883526	24.2241
0.5881716	24.22425
0.5936704	24.22439
0.5862255	24.22453
0.5829896	24.22467
0.5852073	24.22482
0.5831933	24.22496
0.5832838	24.2251
0.5833517	24.22525
0.5823335	24.22539
0.5860897	24.22553
0.5819714	24.22568
0.5774003	24.22582
0.5783733	24.22596
0.5806363	24.22611
0.5792106	24.22625
0.5802969	24.22639
0.5828539	24.22654
0.5840306	24.22668
0.5844606	24.22682
0.5853884	24.22697
0.5825146	24.22711
0.5834424	24.22725
0.5837366	24.2274
0.5847775	24.22754
0.5844155	24.22768
0.5859316	24.22783
0.5815189	24.22797
0.5843475	24.22811
0.5840987	24.22826
0.58695	24.2284
0.5839176	24.22854
0.5841666	24.22869
0.5840308	24.22883
0.5876515	24.22897
0.5901406	24.22912
0.5868595	24.22926
0.5854112	24.2294
0.5852076	24.22955
0.5850265	24.22969
0.5859771	24.22983
0.5849587	24.22997
0.5872443	24.23012
0.5839177	24.23026
0.586158	24.23041
0.587878	24.23055
0.5855245	24.23069
0.5819491	24.23083
0.5808629	24.23098
0.5810666	24.23112
0.5864297	24.23127
0.5861582	24.23141
0.5845968	24.23155
0.5839859	24.2317
0.586543	24.23184
0.5834427	24.23198
0.57989	24.23212
0.5816324	24.23227
0.5828317	24.23241
0.5819492	24.23256
0.5777403	24.2327
0.5793243	24.23284
0.5819719	24.23298
0.5832844	24.23313
0.5802974	24.23327
0.5817456	24.23341
0.5845517	24.23356
0.5805689	24.2337
0.5781024	24.23384
0.578917	24.23399
0.5825828	24.23413
0.5798674	24.23427
0.5800259	24.23442
0.5818814	24.23456
0.5821756	24.2347
0.5798675	24.23485
0.5827415	24.23499
0.5833524	24.23513
0.5847554	24.23528
0.577944	24.23542
0.5816779	24.23556
0.5860227	24.23571
0.5859548	24.23585
0.5879009	24.23599
0.5854344	24.23614
0.5847102	24.23628
0.5847554	24.23642
0.5890777	24.23657
0.5948932	24.23671
0.5878784	24.23685
0.5919968	24.237
0.5842125	24.23714
0.5849819	24.23728
0.5863169	24.23743
0.5857739	24.23757
0.58815	24.23771
0.5880141	24.23786
0.5866565	24.238
0.5889419	24.23814
0.5853667	24.23829
0.5838505	24.23843
0.5824475	24.23857
0.5895756	24.23872
0.5838958	24.23886
0.5831037	24.239
0.5772429	24.23915
0.5792795	24.23929
0.5803657	24.23943
0.5771297	24.23958
0.5762472	24.23972
0.5799358	24.23986
0.5813614	24.24001
0.5787365	24.24015
0.5753873	24.24029
0.5760436	24.24043
0.5748217	24.24058
0.5802526	24.24072
0.5808637	24.24087
0.581452	24.24101
0.5814068	24.24115
0.5871997	24.24129
0.5889875	24.24144
0.5932871	24.24158
0.5893495	24.24173
0.5854121	24.24187
0.582674	24.24201
0.5853669	24.24216
0.5808184	24.2423
0.5787593	24.24244
0.5798907	24.24258
0.5777184	24.24273
0.5764964	24.24287
0.5822667	24.24302
0.583104	24.24316
0.5840319	24.2433
0.5810449	24.24344
0.5775826	24.24359
0.5776053	24.24373
0.5789403	24.24387
0.5782614	24.24402
0.582199	24.24416
0.5833079	24.2443
0.5835114	24.24445
0.5821763	24.24459
0.5835342	24.24473
0.5844393	24.24488
0.5857744	24.24502
0.5851408	24.24516
0.5855482	24.24531
0.5819954	24.24545
0.5880147	24.24559
0.586476	24.24574
0.5865664	24.24588
0.5827875	24.24602
0.5850051	24.24617
0.5841678	24.24631
0.5833758	24.24645
0.5787596	24.2466
0.5820407	24.24674
0.5815203	24.24688
0.5834212	24.24703
0.5840548	24.24717
0.5812714	24.24731
0.5834212	24.24746
0.5795742	24.2476
0.5795065	24.24774
0.5809094	24.24789
0.5831949	24.24803
0.5808642	24.24817
0.5846433	24.24832
0.5798458	24.24846
0.5806379	24.2486
0.5790765	24.24875
0.5796875	24.24889
0.5819957	24.24903
0.5805022	24.24918
0.5814074	24.24932
0.5821767	24.24946
0.5880603	24.24961
0.5857295	24.24975
0.5837156	24.24989
0.5831951	24.25004
0.5826067	24.25018
0.5767912	24.25032
0.5812037	24.25047
0.5819279	24.25061
0.5832856	24.25075
0.5819052	24.2509
0.5841908	24.25104
0.5826294	24.25118
0.582901	24.25133
0.5831499	24.25147
0.5840098	24.25161
0.5881736	24.25175
0.5895766	24.2519
0.5886488	24.25204
0.5910249	24.25219
0.5878342	24.25233
0.5877663	24.25247
0.5843267	24.25261
0.5802988	24.25276
0.5786468	24.2529
0.5824485	24.25304
0.5801631	24.25319
0.5774022	24.25333
0.5794389	24.25348
0.5795069	24.25362
0.5792806	24.25376
0.5789638	24.2539
0.5790542	24.25405
0.5830597	24.25419
0.5792354	24.25433
0.5778551	24.25448
0.5794616	24.25462
0.5845079	24.25476
0.58444	24.25491
0.5830371	24.25505
0.5843495	24.25519
0.5832406	24.25534
0.5789639	24.25548
0.5813399	24.25562
0.5838743	24.25577
0.5834445	24.25591
0.5841912	24.25605
0.5877666	24.2562
0.586771	24.25634
0.5900521	24.25648
0.5859563	24.25663
0.5879251	24.25677
0.5845081	24.25691
0.5836029	24.25706
0.5813853	24.2572
0.5807743	24.25734
0.5793486	24.25749
0.5818831	24.25763
0.5833766	24.25777
0.5861601	24.25792
0.5859337	24.25806
0.5879704	24.2582
0.5870426	24.25835
0.5822226	24.25849
0.5842819	24.25863
0.586047	24.25878
0.5815211	24.25892
0.5822227	24.25906
0.5785115	24.25921
0.5805255	24.25935
0.5805481	24.25949
0.579824	24.25964
0.5810233	24.25978
0.5870427	24.25992
0.5856624	24.26007
0.58831	24.26021
0.5845988	24.26035
0.5860696	24.2605
0.5844856	24.26064
0.5842594	24.26078
0.5840783	24.26093
0.5850062	24.26107
0.5826302	24.26121
0.5884232	24.26136
0.5864771	24.2615
0.5901656	24.26164
0.5866582	24.26179
0.5888984	24.26193
0.5894642	24.26207
0.5881743	24.26221
0.5885138	24.26236
0.5849158	24.2625
0.583626	24.26265
0.5827435	24.26279
0.5795301	24.26293
0.5783534	24.26307
0.5846217	24.26322
0.5860473	24.26336
0.5851421	24.2635
0.5891702	24.26365
0.5881971	24.26379
0.5903015	24.26394
0.5878124	24.26408
0.5870656	24.26422
0.5829245	24.26436
0.582585	24.26451
0.5776747	24.26465
0.5819289	24.2648
0.5853233	24.26494
0.5843729	24.26508
0.5870205	24.26522
0.585708	24.26537
0.5810691	24.26551
0.5899623	24.26565
0.589057	24.2658
0.58736	24.26594
0.590166	24.26608
0.5921121	24.26623
0.5945334	24.26637
0.5905281	24.26651
0.5882879	24.26666
0.591637	24.2668
0.5902792	24.26694
0.5829474	24.26709
0.582789	24.26723
0.5877448	24.26737
0.5858666	24.26752
0.5857309	24.26766
0.5852782	24.2678
0.589012	24.26795
0.5874733	24.26809
0.5885822	24.26823
0.5929722	24.26838
0.5912523	24.26852
0.5883784	24.26866
0.5831059	24.26881
0.5807298	24.26895
0.5855272	24.26909
0.5810015	24.26924
0.5802772	24.26938
0.58426	24.26952
0.587315	24.26967
0.5869982	24.26981
0.5860478	24.26995
0.586523	24.2701
0.5876545	24.27024
0.5821782	24.27038
0.5851426	24.27052
0.5861835	24.27067
0.5865682	24.27081
0.5891933	24.27096
0.5927234	24.2711
0.5894648	24.27124
0.5917051	24.27139
0.5909357	24.27153
0.5842149	24.27167
0.5845317	24.27182
0.5827668	24.27196
0.5792139	24.2721
0.5867042	24.27225
0.5914338	24.27239
0.5927688	24.27253
0.594466	24.27267
0.5894197	24.27282
0.5896007	24.27296
0.5897366	24.27311
0.5870662	24.27325
0.5876774	24.27339
0.5893518	24.27353
0.5884693	24.27368
0.5886729	24.27382
0.5868174	24.27396
0.5878584	24.27411
0.5902345	24.27425
0.5871117	24.27439
0.5907323	24.27454
0.5924069	24.27468
0.59295	24.27482
0.5910038	24.27497
0.5881299	24.27511
0.5893519	24.27526
0.5935836	24.2754
0.5927237	24.27554
0.5912076	24.27568
0.5858672	24.27583
0.587406	24.27597
0.5872476	24.27611
0.5865687	24.27626
0.581907	24.2764
0.5847357	24.27654
0.5852336	24.27669
0.5854373	24.27683
0.5884922	24.27697
0.5925429	24.27712
0.5878813	24.27726
0.5840343	24.2774
0.5869082	24.27755
0.5903479	24.27769
0.5898274	24.27783
0.594127	24.27798
0.5902799	24.27812
0.5932897	24.27826
0.5848943	24.27841
0.583016	24.27855
0.5824277	24.27869
0.5882887	24.27884
0.5852112	24.27898
0.5869309	24.27912
0.5856637	24.27927
0.5877683	24.27941
0.5857995	24.27955
0.5916152	24.2797
0.5910948	24.27984
0.5911174	24.27998
0.5929278	24.28013
0.5926562	24.28027
0.5888319	24.28041
0.5930183	24.28056
0.5926563	24.2807
0.5968426	24.28084
0.5960507	24.28098
0.5983136	24.28113
0.5954396	24.28127
0.5876101	24.28142
0.5873612	24.28156
0.5904613	24.2817
0.5910949	24.28185
0.5918869	24.28199
0.5919095	24.28213
0.5903256	24.28228
0.5877005	24.28242
0.5884475	24.28256
0.5883343	24.28271
0.5930411	24.28285
0.5924754	24.28299
0.591095	24.28313
